x1,ep_assets_id,province,licence_number,uwi,current_operator,current_operator_parent,current_operator_parent_name,licensee,licensee_parent_company,licensee_parent_company_name,licence_date,current_status,current_status_standardised,well_type,well_type_standardised,confidential_release_date,abandon_date,surf_abandon_date,well_name,formation,field,pool,survey_system,surf_location,surf_township,surf_meridian,surf_range,surf_section,surf_lsd,surf_longitude,surf_latitude,surf_township_range,surf_quarter_unit,surf_unit,surf_block,surf_nts_map_sheet,surf_series,surf_area,surf_sheet,surf_quarter_section,bh_location,bh_township_range,bh_quarter_unit,bh_unit,bh_block,bh_nts_map_sheet,bh_series,bh_area,bh_sheet,bh_quarter_section,bh_longitude,bh_latitude,bh_township,bh_meridian,bh_range,bh_section,bh_lsd,ground_elevation,kb_elevation,total_depth,lahee_class,confidential,surface_owner,os_area,os_deposit,drilling_contractor,spud_date,final_drill_date,rig_release_date,days_drilling,drill_metres_per_day,tvd,well_profile,country,regulatory_agency,psac_area_code,psac_area_name,projected_depth,status_date,status_source,unit_id,unit_name,unit_flag,municipality,completion_date,agent,completed_flag,perf_flag,match,lateral_dist_m,cum_condensate_production_bbls,cum_gas_production_m_mcf,cum_oil_production_bbls,cum_production_hours,cum_water_production_bbls,prod_hours_vs_drill_date
598,2615785,Alberta,0490995,102071404811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-09-18T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ 102 PEMBINA 7-14-48-11,Cardium,Pembina,Cardium,DLS,04-18-048-10-W5,48,W5,10,18,4,-115.4617,53.137847,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,07-14-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.498553,53.138113,48,W5,11,14,7,930.3,934.9,4132,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2018-10-21T00:00:00Z,2018-10-28T00:00:00Z,2018-10-29T00:00:00Z,7,590.29,1820.9,Directional,Canada,AER,AB2,Foothills Front,4285,2019-09-07T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2468.2220816157533,0,20.2000656,24727.71972,3304,6715.61946,2.7531130842865904e-5
599,2614523,Alberta,0489917,100051304811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-07-09T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ PEMBINA 5-13-48-11,Cardium,Pembina,Cardium,DLS,05-18-048-10-W5,48,W5,10,18,5,-115.461699,53.137981,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,05-13-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.48775800000001,53.140719,48,W5,11,13,5,930.9,935.8,3534,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2018-10-30T00:00:00Z,2018-11-05T00:00:00Z,2018-11-06T00:00:00Z,6,589,1815.94,Directional,Canada,AER,AB2,Foothills Front,NA,2019-09-08T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1771.5493207363895,0,21.280698479999998,21535.646220000002,3414,7213.771620000001,2.8284816670643443e-5
600,2616729,Alberta,0491646,102041304811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-10-29T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ 102 PEMBINA 4-13-48-11,Cardium,Pembina,Cardium,DLS,08-15-048-11-W5,48,W5,11,15,8,-115.51688500000002,53.139098,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,04-13-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.48388600000001,53.135365,48,W5,11,13,4,932.4,936.8,4021,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Horizon Drilling Inc.,2019-11-09T00:00:00Z,2019-11-17T00:00:00Z,2019-11-18T00:00:00Z,8,502.63,1829.86,Directional,Canada,AER,AB2,Foothills Front,4255,2020-02-22T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2248.7660450178737,NA,NA,NA,NA,NA,NA
601,2613438,Alberta,0489742,100010604811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-06-26T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ PEMBINA 1-6-48-11,Cardium,Pembina,Cardium,DLS,01-07-048-11-W5,48,W5,11,7,1,-115.58886899999999,53.122473,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-06-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.58923300000001,53.106218000000005,48,W5,11,6,1,972.6,978,3584,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2018-08-15T00:00:00Z,2018-08-22T00:00:00Z,2018-08-24T00:00:00Z,7,512,1926.8,Directional,Canada,AER,AB2,Foothills Front,3742,2018-11-23T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1810.5277533414567,0,46.23766764,27544.29216,10420,103.7817,9.122681683196055e-5
602,2613439,Alberta,0489741,100040504811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-06-26T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK ET AL HZ PEMBINA 4-5-48-11,Cardium,Pembina,Cardium,DLS,04-08-048-11-W5,48,W5,11,8,4,-115.583501,53.122437,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,04-05-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.582949,53.10619200000001,48,W5,11,5,4,962.8,968,3559,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2018-07-29T00:00:00Z,2018-08-06T00:00:00Z,2018-08-12T00:00:00Z,8,444.88,1912.19,Directional,Canada,AER,AB2,Foothills Front,3725,2018-11-23T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1809.6224834225088,0,20.1470934,18826.00038,10385,43.39962,9.203427202087233e-5
603,2615634,Alberta,0490857,100050304811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2018-09-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ PEMBINA 5-3-48-11,Cardium,Pembina,Cardium,DLS,04-02-048-11-W5,48,W5,11,2,4,-115.51086799999999,53.107389000000005,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,05-03-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.535657,53.109049,48,W5,11,3,5,945.4,950.4,3412,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Horizon Drilling Inc.,2019-12-09T00:00:00Z,2019-12-16T00:00:00Z,2019-12-18T00:00:00Z,7,487.43,1869.02,Directional,Canada,AER,AB2,Foothills Front,3671,2020-02-15T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1671.5584348366683,NA,NA,NA,NA,NA,NA
604,2609364,Alberta,0486843,100080204811W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2017-12-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ PEMBINA 8-2-48-11,Cardium,Pembina,Cardium,DLS,01-03-048-11-W5,48,W5,11,3,1,-115.51576399999999,53.108561,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,08-02-048-11-W5,048-11-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.49063600000001,53.109359999999995,48,W5,11,2,8,952.1,956.5,3431,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2017-12-29T00:00:00Z,2018-01-04T00:00:00Z,2018-01-05T00:00:00Z,6,571.83,1862.57,Horizontal,Canada,AER,AB2,Foothills Front,3546,2018-01-29T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1686.326216026155,0,93.1251276,54727.5498,16667,597.531,1.7665301519468186e-4
605,2607586,Alberta,0485814,104143104810W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2017-10-16T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK 104 HZ PEMBINA 14-31-48-10,Cardium,Pembina,Cardium,DLS,13-30-048-10-W5,48,W5,10,30,13,-115.46100700000001,53.175451,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,14-31-048-10-W5,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-115.45744599999999,53.1913,48,W5,10,31,14,929,933.4,3493,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2017-11-06T00:00:00Z,2017-11-11T00:00:00Z,2017-11-12T00:00:00Z,5,698.6,1761.46,Horizontal,Canada,AER,AB2,Foothills Front,3602,2017-12-14T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1781.0505790156792,0,128.85664223999999,42320.9193,18477,522.0534,2.0602520873474632e-4
606,2608677,Alberta,0486516,100033004810W500,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,Ridgeback Resources Inc.,9510,Ridgeback Resources Inc.,2017-11-24T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,RIDGEBACK HZ PEMBINA 3-30-48-10,Cardium,Pembina,Cardium,DLS,04-31-048-10-W5,48,W5,10,31,4,-115.462275,53.1803,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,03-30-048-10-W5,048-10-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.45741799999999,53.163525,48,W5,10,30,3,940,944.8,3562,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-02-16T00:00:00Z,2018-02-21T00:00:00Z,2018-02-23T00:00:00Z,5,712.4,1782.12,Horizontal,Canada,AER,AB2,Foothills Front,3797,2018-03-16T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1896.2311788618833,0,104.07624708,45848.86812,16213,667.97676,1.6460566926575698e-4
607,2608447,Alberta,0486263,102031804307W500,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,2017-11-14T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BACCALIEU 102 HZ WILLGR 3-18-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,15-18-043-07-W5,43,W5,7,18,15,-115.002968,52.71208000000001,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,03-18-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.00891499999999,52.699601,43,W5,7,18,3,1009.3,1014.6,3488,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Ensign Drilling Inc.,2017-12-12T00:00:00Z,2017-12-20T00:00:00Z,2017-12-21T00:00:00Z,8,436,1939.96,Horizontal,Canada,AER,AB2,Foothills Front,3600,2018-02-13T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1446.4020467823061,0,178.01484384,20587.77336,16845,0,1.81026256061075e-4
608,2608446,Alberta,0486262,102011804307W500,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,2017-11-14T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BACCALIEU 102 HZ WILLGR 1-18-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,15-18-043-07-W5,43,W5,7,18,15,-115.00259799999999,52.71208000000001,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,01-18-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.995117,52.69961800000001,43,W5,7,18,1,1009.1,1014.5,3582,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Ensign Drilling Inc.,2018-01-02T00:00:00Z,2018-01-09T00:00:00Z,2018-01-11T00:00:00Z,7,511.71,1930.8,Horizontal,Canada,AER,AB2,Foothills Front,3570,2018-03-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1476.825317003656,0,223.11537492,25646.03052,15784,0,1.6653161821803572e-4
609,2608348,Alberta,0486189,102040804307W500,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,2017-11-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BACCALIEU 102 HZ WILLGR 4-8-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,04-17-043-07-W5,43,W5,7,17,4,-114.98859099999999,52.699785999999996,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,04-08-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-114.99053400000001,52.685003,43,W5,7,8,4,1073.5,1078.8,3546,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Ensign Drilling Inc.,2017-11-22T00:00:00Z,2017-11-29T00:00:00Z,2017-11-30T00:00:00Z,7,506.57,2007.57,Horizontal,Canada,AER,AB2,Foothills Front,3700,2018-02-01T00:00:00Z,CanOils,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1651.1086553937002,0,345.65773092,63752.15484,17419,0,1.9091742073512906e-4
610,2608347,Alberta,0486188,100030804307W500,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,Baccalieu Energy Inc.,8660,China Oil And Gas Group Limited,2017-11-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BACCALIEU HZ WILLGR 3-8-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,04-17-043-07-W5,43,W5,7,17,4,-114.988579,52.70029,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,03-08-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-114.983372,52.685001,43,W5,7,8,3,1073.4,1078.7,3735,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Ensign Drilling Inc.,2017-12-01T00:00:00Z,2017-12-09T00:00:00Z,2017-12-11T00:00:00Z,8,466.88,2004.17,Horizontal,Canada,AER,AB2,Foothills Front,3900,2018-01-17T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1738.2632810068515,0,227.93231364,43224.13458,16748,0,1.8184108123132513e-4
611,2621387,Alberta,0494819,102020704307W500,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,2019-06-11T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,OBE 102 HZ WILLGR 2-7-43-7,Cardium,Willesden Green,Cardium Undefined,DLS,02-18-043-07-W5,43,W5,7,18,2,-115.003083,52.699467000000006,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-07-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.002587,52.684698,43,W5,7,7,2,1011.6,1016.4,3421,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2019-10-13T00:00:00Z,2019-10-21T00:00:00Z,2019-10-22T00:00:00Z,8,427.63,1951.52,Directional,Canada,AER,AB2,Foothills Front,3850,2019-12-04T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1644.6620695729207,0,19.03820868,15376.674060000001,1500,13584.08106,9.93767092793996e-6
612,2621388,Alberta,0494820,102010704307W500,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,2019-06-11T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,OBE HZ WILLGR 1-7-43-7,Cardium,Willesden Green,Cardium Undefined,DLS,02-18-043-07-W5,43,W5,7,18,2,-115.00282800000001,52.699466,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-07-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-114.99678700000001,52.68472,43,W5,7,7,1,1011.7,1016.5,3582,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2019-10-23T00:00:00Z,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,9,398,1954.32,Directional,Canada,AER,AB2,Foothills Front,3800,2019-12-04T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1691.8531365435394,0,27.49610328,14898.649260000002,1526,19307.17008,1.0046664981249737e-5
613,2608482,Alberta,0486309,102160604307W500,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,2017-11-15T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,OBE HZ 102 WILLGR 16-6-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,14-01-043-08-W5,43,W5,8,1,14,-115.029491,52.680868000000004,043-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,16-06-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-114.996928,52.682875,43,W5,7,6,16,1023.9,1028.1,4092,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2017-12-01T00:00:00Z,2017-12-09T00:00:00Z,2017-12-12T00:00:00Z,8,511.5,1975.34,Horizontal,Canada,AER,AB2,Foothills Front,4475,2018-02-20T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2214.634419617359,0,267.32950452,98607.71052000001,16977,5931.91038,1.8432744423598082e-4
614,2612696,Alberta,0489135,102120504307W500,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,Obsidian Energy Ltd.,562,Obsidian Energy Ltd.,2018-05-11T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,OBE HZ WILLGR 12-5-43-7,Cardium,Willesden Green,Commingled Pool 007,DLS,14-01-043-08-W5,43,W5,8,1,14,-115.029597,52.681129000000006,043-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,12-05-043-07-W5,043-07-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-114.98826399999999,52.679829000000005,43,W5,7,5,12,1024.1,1029.3,4699,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2018-09-21T00:00:00Z,2018-10-03T00:00:00Z,2018-10-05T00:00:00Z,12,391.58,1979.54,Directional,Canada,AER,AB2,Foothills Front,4500,2019-02-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2800.5695262810577,0,136.30100208,53764.58142,10937,32804.4519,9.280472738134029e-5
615,2600665,Alberta,0482509,100013004508W500,Bellatrix Exploration Ltd.,939,Bellatrix Exploration Ltd.,Bellatrix Exploration Ltd.,939,Bellatrix Exploration Ltd.,2017-01-20T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,BELLATRIX CRDM PEMBINA 1-30-45-8,Cardium,Pembina,Cardium,DLS,03-31-045-08-W5,45,W5,8,31,3,-115.15027099999999,52.918688,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,01-30-045-08-W5,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.140111,52.903406000000004,45,W5,8,30,1,895.9,901.6,3404,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Ironhand Drilling Inc.,2017-01-31T00:00:00Z,2017-02-10T00:00:00Z,2017-02-12T00:00:00Z,10,340.4,1740.91,Horizontal,Canada,AER,AB2,Foothills Front,3780,2017-08-21T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1833.8829630344794,0,1033.04971848,15819.475980000001,21632,579.9195599999999,3.277099088617413e-4
616,2598575,Alberta,0481864,100032904508W500,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,2016-12-13T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,TAC HZ PEMBINA 3-29-45-8,Cardium,Pembina,Cardium,DLS,02-32-045-08-W5,45,W5,8,32,2,-115.12003500000002,52.918932999999996,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,03-29-045-08-W5,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.128657,52.904213,45,W5,8,29,3,960.9,965.7,3667,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Excalibur Drilling Ltd,2017-02-11T00:00:00Z,2017-02-22T00:00:00Z,2017-02-24T00:00:00Z,11,333.36,1793.26,Horizontal,Canada,AER,AB2,Foothills Front,3810,2017-03-11T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1738.7159143566191,0,543.49830348,15357.80466,24676,0,3.6804362352042764e-4
617,2587583,Alberta,0475829,100022904508W500,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,2015-06-19T00:00:00Z,Flowing,Active,Crude Oil,Oil,NA,NA,NA,TAC HZ PEMBINA 2-29-45-8,Cardium,Pembina,Cardium,DLS,02-32-045-08-W5,45,W5,8,32,2,-115.12002,52.919284,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,02-29-045-08-W5,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.12246100000002,52.90505600000001,45,W5,8,29,2,960.8,965.4,3245.9,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Bower Marjorie,2015-08-11T00:00:00Z,2015-08-19T00:00:00Z,2015-08-21T00:00:00Z,8,405.74,1789.33,Horizontal,Canada,AER,AB2,Foothills Front,4538.5,2015-09-16T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1592.713648352176,0,1040.96023368,136820.76144,34836,0,0.001808046836073742
618,2600738,Alberta,0482588,100012904508W500,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,Tamarack Acquisition Corp.,675,Tamarack Valley Energy Ltd.,2017-01-25T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,TAC HZ PEMBINA 1-29-45-8,Cardium,Pembina,Cardium,DLS,02-32-045-08-W5,45,W5,8,32,2,-115.12003,52.919041,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-29-045-08-W5,045-08-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-115.116421,52.903325,45,W5,8,29,1,960.8,965.6,3454,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Excalibur Drilling Ltd,2017-01-27T00:00:00Z,2017-02-08T00:00:00Z,2017-02-10T00:00:00Z,12,287.83,1785.45,Horizontal,Canada,AER,AB2,Foothills Front,3480,2017-03-12T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1766.6764382427423,0,662.064213,44990.9394,23125,0,3.512473267230485e-4
619,2587596,Alberta,0475772,100050504409W500,Taqa North Ltd.,1096,TAQA,Yangarra Resources Corp.,868,Yangarra Resources Ltd.,2015-06-12T00:00:00Z,Pumping,Active,Crude Oil,Oil,NA,NA,NA,YANGARRA HZ WILLGR 5-5-44-9,Cardium,Willesden Green,Cardium VV,DLS,13-29-043-09-W5,43,W5,9,29,13,-115.279255,52.739734999999996,043-09-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,05-05-044-09-W5,044-09-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-115.278754,52.762403000000006,44,W5,9,5,5,1038.6,1044.3,4511,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Trinidad Drilling Ltd.,2015-06-23T00:00:00Z,2015-07-08T00:00:00Z,2015-07-10T00:00:00Z,15,300.73,2112.81,Horizontal,Canada,AER,AB2,Foothills Front,4497.3,2016-01-19T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2524.3304479017493,0,2013.14842584,35369.43234,32722,6895.50774,0.002092413546142828
